Date,ARS,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,DZD,EUR,GBP,HKD,HRK,HUF,IDR,ILS,INR,JPY,KRW,MAD,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,ZAR,ISK
2018-04-26,20.247,1.3207,1.6073,3.4781,1.2835,0.98422,6.325,20.934,6.1234,114.62,0.82183,0.71581,7.8479,6.1001,257.07,13878,3.5755,66.749,109.2,1077.05,9.2547,18.7747,3.9162,7.95,1.4131,51.996,3.4813,3.8246,62.872,8.5863,1.3265,31.555,4.0706,29.672,12.388,101.08
2018-04-27,20.549,1.3235,1.6204,3.479,1.2882,0.99089,6.3394,21.103,6.1724,115.02,0.8285,0.72659,7.8485,6.1471,259.19,13855,3.5937,66.661,109.32,1070.27,9.301,18.8012,3.9131,8.0025,1.4181,51.692,3.493,3.8621,62.484,8.714,1.326,31.58,4.0499,29.593,12.3974,101.57
2018-04-30,20.532,1.3257,1.6192,3.4715,1.2867,0.99081,6.3394,21.146,6.1678,114.89,0.82788,0.72821,7.8484,6.1346,259.58,13905,3.5912,66.371,109.38,1069.66,9.2936,18.7085,3.9249,7.999,1.4194,51.703,3.499,3.8591,62.885,8.6922,1.3259,31.58,4.048,29.606,12.4283,101.17
2018-05-02,20.532,1.3315,1.6289,3.5224,1.2827,0.99584,6.359,21.322,6.2037,115.22,0.83285,0.73324,7.8496,6.1722,261.55,13960,3.6107,66.669,109.8,1075.66,9.3181,18.9456,3.933,8.0751,1.4244,51.887,3.5608,3.884,63.63,8.8427,1.3346,31.725,4.1487,29.733,12.604,101.77
2018-05-03,21.185,1.3281,1.6309,3.5329,1.2845,0.99716,6.3488,21.335,6.2122,115.32,0.83389,0.73532,7.8495,6.1835,261.89,13933,3.629,66.624,109.26,1074.85,9.3396,19.026,3.9271,8.0441,1.421,51.697,3.5547,3.8908,63.449,8.843,1.3311,31.63,4.1995,29.712,12.625,101.9
2018-05-04,22.255,1.3297,1.6341,3.5463,1.2875,0.99841,6.3592,21.308,6.2237,115.47,0.83549,0.7372,7.8496,6.186,262.24,13978,3.6212,66.864,108.92,1076.38,9.3487,19.1562,3.938,8.0575,1.4259,51.673,3.5544,3.8951,63.065,8.8324,1.3336,31.755,4.2579,29.72,12.6272,102.1
2018-05-07,21.854,1.3344,1.6433,3.5424,1.2887,1.0052,6.3668,21.44,6.2583,115.61,0.84019,0.73946,7.8498,6.2162,264.11,14061,3.623,67.135,109.35,1082.25,9.383,19.343,3.9445,8.0818,1.4294,51.893,3.5739,3.9122,62.872,8.8542,1.3373,31.88,4.2705,29.865,12.5802,102.34
2018-05-08,21.945,1.342,1.6477,3.558,1.2972,1.003,6.3678,21.505,6.2766,115.8,0.84246,0.74078,7.8499,6.2275,265.3,14085,3.5972,67.085,109.06,1077.42,9.3997,19.5274,3.9685,8.1072,1.4338,51.909,3.6051,3.917,63.285,8.8256,1.3381,31.91,4.2885,29.785,12.5637,102.78
2018-05-09,22.355,1.3404,1.6464,3.5736,1.2879,1.0013,6.3665,21.52,6.2712,115.71,0.84182,0.73613,7.8498,6.219,265.27,14070,3.5912,67.262,109.64,1077.15,9.3929,19.5336,3.9845,8.0853,1.4307,51.935,3.5909,3.9101,63.068,8.7106,1.3403,32.055,4.2785,29.881,12.5727,103.04
2018-05-10,22.684,1.3357,1.6466,3.575,1.2773,1.0025,6.3495,21.467,6.2718,115.73,0.84189,0.73927,7.8499,6.2203,264.23,14030,3.5805,67.259,109.63,1069.83,9.3938,19.4107,4.0158,8.0375,1.4433,52.002,3.5732,3.9054,62.053,8.6841,1.3407,32.06,4.2456,29.833,12.3793,103.05
2018-05-11,22.69,1.324,1.6388,3.5601,1.2734,0.99992,6.3325,21.373,6.2425,115.51,0.83794,0.73739,7.8499,6.1918,263.93,13971,3.5663,67.337,109.3,1066.76,9.3679,19.2559,3.9981,7.9961,1.4337,52.414,3.5683,3.8834,61.647,8.6002,1.3338,31.865,4.2756,29.739,12.2771,102.56
2018-05-14,23.01,1.3231,1.6315,3.5808,1.2764,0.99808,6.3374,21.261,6.215,115.35,0.83417,0.73607,7.8498,6.1591,263.07,13970,3.577,67.526,109.5,1068.35,9.3378,19.3402,3.9505,7.9791,1.4386,52.437,3.556,3.8614,61.567,8.5884,1.333,31.84,4.3166,29.763,12.2561,101.94
2018-05-15,25.01,1.3344,1.6459,3.6556,1.2836,1.0023,6.3625,21.502,6.2688,115.69,0.84154,0.73971,7.8499,6.2133,266.71,14067,3.6026,68.055,110.05,1076.43,9.3917,19.7257,3.956,8.0512,1.4493,52.532,3.6049,3.8989,62.124,8.6618,1.3387,32.02,4.4365,29.912,12.4875,103.17
2018-05-16,24.065,1.3358,1.6597,3.674,1.2866,1.0007,6.3762,21.678,6.321,116.08,0.84861,0.74184,7.85,6.2653,269.24,14072,3.5939,67.797,110.17,1081.55,9.4411,19.759,3.964,8.1225,1.4524,52.372,3.6396,3.9333,62.456,8.7324,1.3428,32.14,4.4279,29.901,12.5241,104.38
2018-05-17,24.271,1.3283,1.6568,3.6668,1.2772,1.0012,6.368,21.649,6.3093,116.04,0.8471,0.73994,7.8497,6.2518,268.17,14052,3.5902,67.737,110.68,1080.56,9.4291,19.6256,3.969,8.0953,1.4507,52.275,3.634,3.9237,61.97,8.7209,1.3422,32.07,4.447,29.914,12.5378,104.36
2018-05-18,24.314,1.3304,1.6601,3.7205,1.2795,0.99932,6.3787,21.721,6.3223,116.2,0.84882,0.74124,7.8499,6.2677,269.65,14147,3.5916,67.999,110.93,1080.87,9.4418,19.7759,3.972,8.1294,1.4472,52.408,3.6457,3.932,62.147,8.7491,1.3435,32.195,4.4745,29.948,12.684,104.74
2018-05-21,24.412,1.3283,1.6632,3.7175,1.2874,0.99949,6.3863,21.839,6.3331,116.29,0.85041,0.7453,7.8493,6.2773,271.62,14176,3.5856,68.144,111.27,1084.16,9.452,20.003,3.98,8.1032,1.4483,52.389,3.6685,3.9304,62.39,8.7214,1.3439,32.23,4.5932,29.991,12.8712,104.94
2018-05-22,24.37,1.3179,1.6583,3.6603,1.2774,0.99525,6.3687,21.792,6.3149,116.06,0.84789,0.7435,7.8485,6.2632,269.16,14138,3.5663,68.009,110.82,1075.06,9.4352,19.7422,3.9673,8.0465,1.4406,52.268,3.6342,3.9228,61.344,8.6619,1.3373,32.015,4.6383,29.904,12.5494,104.8
2018-05-23,24.278,1.3276,1.6705,3.6761,1.2905,0.9906,6.3885,22.047,6.3627,116.46,0.85412,0.75122,7.8497,6.313,272.92,14215,3.5772,68.423,109.85,1081.95,9.4788,19.9479,3.9825,8.1195,1.45,52.47,3.6802,3.954,61.722,8.7894,1.3456,32.15,4.8758,29.987,12.6462,105.74
2018-05-24,24.475,1.3232,1.6676,3.6489,1.2885,0.98968,6.3837,22.006,6.352,116.37,0.85266,0.74586,7.8481,6.3051,272.23,14141,3.5745,68.375,109.53,1078.42,9.4661,19.6922,3.9775,8.0841,1.4449,52.548,3.6691,3.9453,61.552,8.7413,1.3409,32.04,4.7582,29.956,12.4525,105.56
2018-05-25,24.581,1.3211,1.6752,3.6449,1.2956,0.99298,6.3907,22.069,6.3799,116.49,0.85653,0.74981,7.8449,6.3302,274.0,14111,3.5591,67.794,109.4,1078.84,9.4922,19.6043,3.98,8.1275,1.446,52.626,3.6908,3.9655,62.093,8.7299,1.3406,31.94,4.724,29.968,12.5,106.04
2018-05-28,24.6,1.3234,1.6797,3.6889,1.298,0.99425,6.3988,22.098,6.3959,116.67,0.85881,0.75116,7.8456,6.3509,274.32,14020,3.5703,67.441,109.35,1074.23,9.5113,19.5508,3.9777,8.1684,1.439,52.484,3.6974,3.9814,62.377,8.7919,1.341,32.01,4.5931,29.941,12.451,105.81
2018-05-29,24.734,1.3295,1.6922,3.7563,1.3028,0.99645,6.4175,22.415,6.4396,117.05,0.8652,0.75396,7.8457,6.3941,276.91,14021,3.6005,67.837,108.91,1080.21,9.5549,19.7474,3.9851,8.2729,1.4458,52.635,3.7299,4.0206,62.596,8.9265,1.3467,32.07,4.615,30.066,12.6722,106.37
2018-05-30,24.86,1.3247,1.6814,3.7063,1.2975,0.98977,6.4196,22.21,6.3989,116.71,0.8597,0.75224,7.8463,6.3526,274.73,13948,3.579,67.39,108.98,1079.27,9.5176,19.6716,3.9855,8.2069,1.4345,52.62,3.7083,3.9927,62.228,8.8362,1.3401,32.06,4.4548,30.028,12.565,105.66
2018-05-31,24.917,1.3175,1.6718,3.729,1.2854,0.98521,6.4066,22.051,6.3626,116.44,0.85477,0.74947,7.8484,6.3142,272.58,13907,3.5738,67.358,108.84,1078.08,9.4853,19.8701,3.98,8.1524,1.4258,52.575,3.6805,3.9754,62.036,8.7771,1.3382,32.03,4.4985,29.976,12.5678,105.05
2018-06-01,24.962,1.3278,1.6761,3.7433,1.2976,0.98817,6.4173,22.133,6.3794,116.55,0.85697,0.75139,7.8453,6.3287,274.09,13879,3.551,67.113,109.47,1074.79,9.4995,19.9529,3.988,8.1689,1.4343,52.597,3.6989,3.9978,62.214,8.8219,1.3383,32.03,4.6269,29.859,12.71,104.64
2018-06-04,24.97,1.3045,1.6664,3.7397,1.2906,0.98373,6.4042,21.893,6.3418,116.45,0.85201,0.74698,7.8462,6.287,271.48,13872,3.5645,67.063,109.43,1069.17,9.4639,19.908,3.975,8.0966,1.4189,52.524,3.6507,3.9659,61.909,8.7401,1.3338,31.96,4.6173,29.745,12.529,104.37
2018-06-05,24.958,1.3135,1.6752,3.7624,1.2983,0.9863,6.4043,21.973,6.3747,116.6,0.85653,0.74852,7.8468,6.3238,272.96,13883,3.5754,67.15,109.7,1070.95,9.4963,20.384,3.9849,8.1377,1.4249,52.439,3.6733,3.9851,62.369,8.7793,1.3356,31.98,4.613,29.833,12.6963,105.78
2018-06-06,24.925,1.306,1.6624,3.8184,1.2877,0.98844,6.3944,21.8,6.3269,116.38,0.84998,0.74529,7.8477,6.2795,270.84,13855,3.5663,66.92,110.13,1067.11,9.4507,20.373,3.9697,8.095,1.4196,52.441,3.6339,3.9553,61.992,8.7344,1.3332,31.9,4.5965,29.747,12.7855,105.14
2018-06-07,24.891,1.3059,1.6524,3.8756,1.2938,0.98116,6.3924,21.663,6.2929,116.14,0.84488,0.74453,7.8462,6.2393,268.13,13877,3.5684,67.116,110.05,1069.97,9.4191,20.323,3.974,8.0275,1.4185,52.53,3.5994,3.9333,61.937,8.6613,1.3313,31.93,4.4703,29.721,12.7875,105.02
2018-06-08,24.985,1.3184,1.6639,3.8412,1.2995,0.98452,6.4091,21.946,6.3362,116.45,0.85077,0.74641,7.846,6.2813,271.99,13930,3.574,67.502,109.44,1074.92,9.4611,20.484,3.9873,8.0896,1.4237,52.806,3.6407,3.964,62.512,8.7519,1.3359,32.06,4.4919,29.898,13.0867,106.09
2018-06-11,25.329,1.3148,1.6589,3.7237,1.3018,0.98651,6.4053,21.783,6.3182,116.43,0.84818,0.74792,7.8463,6.2585,272.82,13975,3.5729,67.428,109.94,1075.62,9.4416,20.414,3.988,8.0588,1.4219,53.06,3.6191,3.9517,62.587,8.6964,1.3348,32.08,4.5204,29.841,13.146,105.94
2018-06-12,26.067,1.3154,1.6591,3.6994,1.3009,0.98532,6.4045,21.761,6.3202,116.35,0.84832,0.74801,7.8469,6.2619,271.37,13968,3.581,67.443,110.31,1079.18,9.4406,20.603,3.9974,8.0111,1.4236,53.063,3.6269,3.9536,62.773,8.6147,1.3351,32.1,4.5607,29.846,13.1645,106.12
2018-06-13,25.745,1.3181,1.6625,3.7051,1.3017,0.98742,6.4003,21.856,6.3331,116.48,0.85005,0.74983,7.8481,6.2734,272.31,13963,3.5854,67.608,110.53,1084.56,9.4538,20.668,3.994,8.0222,1.4207,53.227,3.6353,3.9655,62.758,8.6161,1.3355,32.13,4.6415,29.854,13.253,106.68
2018-06-14,26.2,1.3226,1.6673,3.6924,1.2977,0.98764,6.3946,21.868,6.3512,116.5,0.85251,0.74751,7.8481,6.2952,273.73,13933,3.6001,67.598,110.1,1082.3,9.4719,20.515,3.9855,8.0365,1.4199,53.158,3.6378,3.9774,62.025,8.6616,1.3355,32.15,4.625,29.886,13.105,106.26
2018-06-15,27.705,1.3382,1.6866,3.7738,1.3128,0.99819,6.4214,22.175,6.4249,117.27,0.86237,0.75302,7.8493,6.3643,278.58,13989,3.62,68.015,110.65,1097.73,9.5398,20.774,3.9998,8.1338,1.4381,53.364,3.6915,4.021,62.556,8.7714,1.3469,32.43,4.7146,30.013,13.4235,107.54
2018-06-18,28.055,1.3442,1.6841,3.7434,1.3181,0.99492,6.4393,22.164,6.4152,117.17,0.8611,0.7548,7.8495,6.3545,278.15,14078,3.6292,68.039,110.45,1104.42,9.5341,20.644,3.9975,8.1237,1.4391,53.4,3.6921,4.0177,63.258,8.8025,1.3502,32.68,4.7207,30.16,13.4569,108.24
2018-06-19,27.611,1.3608,1.6957,3.7746,1.3282,0.99714,6.4821,22.378,6.4617,117.65,0.867,0.7603,7.8493,6.4037,281.19,14164,3.6461,68.378,109.92,1116.62,9.573,20.674,4.0035,8.2274,1.452,53.339,3.7405,4.0472,63.989,8.9498,1.3599,32.84,4.766,30.274,13.8636,109.42
2018-06-20,27.756,1.355,1.6892,3.7375,1.3299,0.99646,6.4737,22.314,6.4368,117.49,0.86371,0.75901,7.8465,6.3773,279.97,14096,3.6349,68.112,110.03,1107.26,9.5497,20.452,4.0005,8.1787,1.4556,53.432,3.7271,4.0331,63.588,8.875,1.3576,32.81,4.7455,30.193,13.6783,108.65
2018-06-21,27.754,1.3576,1.6951,3.776,1.3331,0.99636,6.4983,22.415,6.4587,117.72,0.8667,0.75724,7.8461,6.3954,282.67,14093,3.6242,67.962,110.58,1110.06,9.5703,20.393,4.0155,8.1689,1.46,53.421,3.749,4.0495,63.753,8.9485,1.3619,32.93,4.7455,30.354,13.6575,109.72
2018-06-22,27.493,1.3462,1.6791,3.7446,1.3272,0.99021,6.498,22.143,6.3982,117.31,0.85852,0.7526,7.8462,6.3348,278.2,14105,3.6173,67.849,110.15,1110.71,9.5122,20.215,4.0025,8.0982,1.4492,53.296,3.7043,4.0061,63.128,8.8384,1.3583,32.94,4.6908,30.29,13.4929,108.69
2018-06-25,27.025,1.3455,1.6716,3.7643,1.3284,0.98709,6.5357,22.167,6.369,117.19,0.8547,0.75248,7.847,6.3098,278.14,14155,3.6105,68.073,109.58,1114.49,9.4885,20.039,4.0136,8.0943,1.4485,53.449,3.7068,3.9906,62.682,8.8567,1.3615,32.96,4.663,30.38,13.5284,107.86
2018-06-26,27.09,1.3518,1.6756,3.7741,1.3322,0.98895,6.5755,22.19,6.3837,117.34,0.85675,0.75531,7.8485,6.3237,279.3,14178,3.6289,68.292,109.62,1119.19,9.5008,19.9083,4.023,8.115,1.4563,53.73,3.7192,3.9984,62.993,8.8574,1.3615,33.005,4.631,30.466,13.5565,107.27
2018-06-27,27.082,1.3537,1.6837,3.801,1.3295,0.99311,6.5986,22.191,6.4142,117.59,0.86088,0.75907,7.8476,6.3538,281.34,14191,3.6461,68.607,110.26,1118.18,9.5218,19.957,4.0285,8.1599,1.4675,53.51,3.733,4.0077,63.153,8.9104,1.3631,33.0,4.6229,30.465,13.6835,107.09
2018-06-28,27.43,1.3622,1.6885,3.8696,1.3294,0.99767,6.6242,22.448,6.4326,117.78,0.86333,0.76422,7.8482,6.3731,283.23,14330,3.6494,68.793,110.19,1122.57,9.5389,20.109,4.0425,8.1792,1.4793,53.492,3.7668,4.0218,63.105,8.9952,1.3667,33.12,4.602,30.579,13.867,107.23
2018-06-29,28.06,1.3542,1.6776,3.8494,1.3246,0.99237,6.6195,22.319,6.3926,117.5,0.85778,0.76004,7.8459,6.3356,282.87,14285,3.6565,68.462,110.69,1112.3,9.4985,19.6277,4.0384,8.1588,1.4794,53.332,3.7512,3.9999,62.753,8.9664,1.3635,33.08,4.5793,30.42,13.766,105.85
2018-07-02,28.938,1.3597,1.6804,3.8858,1.3182,0.99347,6.666,22.337,6.4012,117.67,0.85918,0.76166,7.8465,6.3447,283.37,14400,3.6644,68.795,110.71,1120.26,9.5006,20.046,4.0461,8.1635,1.4877,53.387,3.7712,4.0019,63.123,8.9776,1.3682,33.155,4.6175,30.594,13.8079,106.54
2018-07-03,28.29,1.3511,1.6766,3.8945,1.3154,0.99211,6.6422,22.351,6.3871,117.57,0.85727,0.75739,7.8445,6.3305,280.63,14373,3.6452,68.522,110.66,1112.79,9.4861,19.67,4.047,8.1144,1.4814,53.364,3.7647,3.9961,63.135,8.8404,1.3649,33.16,4.6673,30.506,13.6921,106.82
2018-07-04,27.955,1.354,1.68,3.895,1.3147,0.9927,6.6318,22.357,6.3998,117.54,0.85896,0.75681,7.8429,6.3511,279.72,14352,3.6526,68.742,110.5,1117.68,9.4924,19.4803,4.046,8.1114,1.4789,53.391,3.7614,4.0076,63.275,8.8052,1.365,33.175,4.6978,30.524,13.7114,107.58
2018-07-05,28.072,1.3512,1.6703,3.8877,1.313,0.9918,6.6335,22.152,6.3632,117.34,0.85404,0.75421,7.8476,6.3174,275.81,14385,3.629,68.947,110.62,1118.01,9.4582,19.2869,4.043,8.063,1.4737,53.35,3.7217,3.982,63.011,8.7422,1.3635,33.2,4.612,30.534,13.555,106.58
2018-07-06,28.07,1.3484,1.6682,3.9474,1.3133,0.99232,6.6476,22.127,6.3569,117.37,0.85295,0.75567,7.8483,6.3174,276.65,14370,3.6357,68.876,110.59,1118.15,9.4477,19.1624,4.045,8.054,1.4659,53.326,3.7253,3.9754,63.161,8.7777,1.3603,33.18,4.6092,30.506,13.595,106.79
2018-07-09,27.92,1.3364,1.659,3.865,1.3076,0.98787,6.6135,21.934,6.3223,117.27,0.84825,0.74939,7.8485,6.2866,273.76,14325,3.6183,68.674,110.45,1111.1,9.4149,19.0313,4.0295,7.992,1.4588,53.346,3.6648,3.9516,62.677,8.6986,1.3529,33.1,4.5179,30.333,13.3103,106.2
2018-07-10,27.908,1.3437,1.6698,3.8857,1.3132,0.99454,6.6394,22.11,6.3635,117.56,0.85375,0.75419,7.8482,6.3161,277.33,14343,3.6428,68.83,111.24,1117.25,9.4526,19.1343,4.0211,8.0377,1.4674,53.485,3.6889,3.9772,62.546,8.7457,1.3569,33.19,4.7012,30.415,13.4322,107.06
2018-07-11,27.436,1.3523,1.6666,3.8281,1.3141,0.99301,6.6774,22.095,6.352,117.49,0.85215,0.754,7.8493,6.3025,276.66,14365,3.6356,68.769,111.23,1123.71,9.4378,19.0558,4.037,8.0493,1.4713,53.594,3.6825,3.9712,61.995,8.7554,1.3607,33.27,4.7808,30.555,13.4819,106.86
2018-07-12,27.387,1.3534,1.6776,3.8642,1.3183,0.99863,6.6718,22.249,6.3951,117.88,0.85778,0.7571,7.8482,6.3454,279.02,14382,3.6506,68.519,112.48,1125.85,9.4802,18.9449,4.0392,8.1011,1.4788,53.507,3.7118,3.9962,62.118,8.8652,1.3629,33.26,4.8348,30.518,13.4232,107.57
2018-07-13,27.173,1.3539,1.6798,3.897,1.3191,1.0052,6.7003,22.266,6.4034,117.89,0.85889,0.76001,7.8491,6.3526,278.33,14418,3.6452,68.481,112.55,1133.47,9.4881,19.0475,4.0459,8.1448,1.4842,53.501,3.7112,4.0005,62.255,8.9118,1.3673,33.36,4.8499,30.654,13.3288,107.53
2018-07-16,27.26,1.3458,1.6688,3.8473,1.3139,0.99795,6.6786,22.084,6.3608,117.56,0.85324,0.75316,7.8489,6.3093,274.86,14375,3.6391,68.558,112.33,1127.07,9.4502,18.8003,4.0428,8.0879,1.4729,53.491,3.6701,3.9725,62.22,8.8168,1.3613,33.26,4.8544,30.536,13.182,106.83
2018-07-17,27.34,1.3505,1.6706,3.8679,1.3157,0.99496,6.6904,22.102,6.3671,117.55,0.85419,0.75788,7.849,6.3137,276.2,14370,3.6315,68.455,112.59,1127.3,9.4567,18.94,4.0375,8.1041,1.4684,53.383,3.6736,3.982,62.509,8.7984,1.3617,33.27,4.8358,30.55,13.2721,106.43
2018-07-18,27.518,1.3603,1.6844,3.8588,1.3254,1.0,6.7214,22.266,6.4201,117.98,0.86125,0.76753,7.8495,6.3671,278.99,14405,3.6444,68.628,112.76,1134.22,9.4957,19.0147,4.054,8.1839,1.4792,53.538,3.7123,4.01,63.136,8.8812,1.3679,33.36,4.8334,30.64,13.3546,107.14
2018-07-19,27.625,1.3638,1.6878,3.8725,1.3247,1.0029,6.7788,22.368,6.4323,118.15,0.86296,0.77061,7.8498,6.3806,281.13,14475,3.6584,69.054,113.03,1139.7,9.511,19.0775,4.0759,8.264,1.4868,53.659,3.7349,4.0192,63.478,8.9373,1.3729,33.48,4.8289,30.715,13.4625,107.35
2018-07-20,27.73,1.3554,1.6759,3.8015,1.3233,0.99683,6.7875,22.172,6.3856,117.87,0.8569,0.76645,7.8489,6.3373,279.03,14518,3.6382,68.826,112.2,1133.43,9.4716,18.9863,4.0662,8.2181,1.4782,53.378,3.7043,3.9865,63.456,8.9039,1.3676,33.43,4.7883,30.656,13.459,106.26
2018-07-23,27.58,1.3504,1.6693,3.783,1.3133,0.99129,6.7863,22.062,6.3596,117.57,0.85353,0.7611,7.8481,6.3143,278.27,14490,3.6376,68.855,111.11,1134.3,9.4379,19.097,4.063,8.1541,1.4684,53.425,3.6873,3.9659,63.093,8.833,1.3639,33.43,4.7477,30.653,13.5033,106.35
2018-07-24,27.616,1.3495,1.6708,3.7745,1.315,0.99317,6.7966,22.007,6.3646,117.62,0.85426,0.76181,7.8461,6.3194,279.04,14499,3.6485,68.948,111.11,1128.35,9.4427,18.8322,4.062,8.1672,1.4686,53.277,3.6886,3.9636,62.74,8.8227,1.364,33.36,4.8739,30.618,13.33,106.44
2018-07-25,27.485,1.3487,1.6731,3.7245,1.3123,0.99213,6.7619,21.963,6.3741,117.68,0.85543,0.76009,7.8455,6.3319,278.8,14444,3.6394,68.743,111.04,1122.73,9.4458,18.7707,4.0555,8.1681,1.469,53.286,3.678,3.9585,62.944,8.8045,1.3628,33.27,4.8386,30.556,13.2101,106.24
2018-07-26,27.375,1.3479,1.6693,3.7148,1.3048,0.99146,6.7825,21.891,6.3603,117.55,0.85353,0.75845,7.8482,6.3183,276.91,14455,3.6355,68.667,110.88,1119.68,9.4335,18.6941,4.0628,8.1474,1.4669,53.396,3.6561,3.9534,63.039,8.769,1.3608,33.32,4.8185,30.545,13.1921,104.3
2018-07-27,27.398,1.3561,1.6824,3.7395,1.3069,0.99759,6.8348,22.04,6.4086,117.91,0.86022,0.76407,7.8487,6.3663,277.98,14417,3.6698,68.685,111.18,1118.43,9.4827,18.6417,4.0645,8.2028,1.4778,53.315,3.6919,3.9819,63.011,8.8611,1.3643,33.46,4.88,30.626,13.2445,105.63
2018-07-30,27.331,1.3518,1.6739,3.7088,1.3048,0.99264,6.8223,21.931,6.3756,117.77,0.85587,0.76232,7.848,6.3339,275.61,14391,3.6648,68.641,111.08,1117.76,9.4554,18.5861,4.0575,8.1556,1.4691,53.162,3.6608,3.9574,62.461,8.7729,1.362,33.3,4.8851,30.588,13.181,105.1
2018-07-31,27.23,1.3466,1.6665,3.7336,1.3035,0.98773,6.8318,21.812,6.3479,117.57,0.85208,0.76022,7.8488,6.3071,273.03,14420,3.6658,68.541,111.49,1118.6,9.4252,18.56,4.0585,8.1236,1.4667,53.1,3.6443,3.9413,62.381,8.7398,1.3613,33.24,4.884,30.633,13.0944,104.64
2018-08-01,27.421,1.3481,1.6722,3.7644,1.3022,0.99085,6.7988,21.879,6.3709,117.78,0.85499,0.76129,7.8494,6.3287,274.76,14440,3.6737,68.374,111.84,1117.82,9.4366,18.6423,4.066,8.1549,1.4695,52.958,3.6525,3.9535,62.814,8.806,1.3613,33.11,4.9294,30.595,13.2648,105.51
2018-08-02,27.5,1.3584,1.6836,3.7795,1.3036,0.99423,6.845,22.027,6.4143,118.03,0.86081,0.76737,7.8493,6.3758,277.03,14475,3.6886,68.686,111.41,1130.0,9.4759,18.7587,4.076,8.2173,1.4809,53.103,3.686,3.9793,63.254,8.8666,1.3667,33.305,5.0547,30.733,13.4474,106.74
2018-08-03,27.444,1.3539,1.6878,3.7447,1.3018,0.99482,6.8342,22.141,6.4313,118.11,0.86296,0.76847,7.8491,6.3918,276.79,14463,3.6933,68.616,111.58,1124.54,9.4648,18.6659,4.0701,8.2335,1.4817,53.075,3.6773,3.9871,63.294,8.9052,1.3668,33.265,5.0878,30.627,13.3646,106.66
2018-08-06,27.292,1.354,1.6944,3.7068,1.3023,0.9974,6.8497,22.221,6.4559,118.31,0.86633,0.77346,7.8493,6.4264,277.69,14470,3.7065,68.864,111.48,1125.59,9.4803,18.581,4.0795,8.2583,1.4861,52.877,3.7019,4.0087,63.645,8.9266,1.3687,33.35,5.1656,30.642,13.4252,107.25
2018-08-07,27.324,1.3445,1.6857,3.7107,1.2969,0.99379,6.8239,22.07,6.423,118.13,0.86192,0.77127,7.8491,6.3934,275.76,14430,3.6846,68.682,111.08,1119.95,9.4389,18.4115,4.0765,8.1885,1.4817,52.818,3.6651,4.0022,63.424,8.8989,1.3637,33.2,5.2963,30.536,13.2886,106.71
2018-08-08,27.388,1.3502,1.6876,3.7564,1.308,0.99612,6.8367,22.071,6.4314,118.17,0.86289,0.77733,7.8498,6.413,275.49,14435,3.6844,68.625,111.07,1120.53,9.4485,18.5063,4.0718,8.2236,1.4843,53.038,3.6756,4.0064,64.77,8.9635,1.3646,33.22,5.2858,30.609,13.4271,107.0
2018-08-09,27.623,1.3479,1.6871,3.7901,1.3035,0.99301,6.819,22.056,6.432,118.19,0.86259,0.77581,7.8498,6.4162,276.2,14410,3.6845,68.647,111.14,1119.67,9.4494,18.5845,4.0755,8.2328,1.5027,53.031,3.6866,4.0103,66.002,8.9601,1.3633,33.175,5.4032,30.659,13.4952,107.31
2018-08-10,28.085,1.3683,1.7072,3.8324,1.3095,0.99433,6.8495,22.377,6.507,118.69,0.87291,0.78278,7.8499,6.4886,281.75,14476,3.7085,68.83,110.92,1129.14,9.5214,18.901,4.086,8.3214,1.5158,53.101,3.7457,4.0663,67.048,9.1007,1.3712,33.27,6.05,30.738,13.9029,108.76
2018-08-13,29.235,1.3742,1.7152,3.9072,1.3151,0.9943,6.8874,22.499,6.5365,118.97,0.87696,0.78339,7.8498,6.5132,284.05,14595,3.7031,70.017,110.59,1135.2,9.5456,19.2011,4.0925,8.357,1.5202,53.462,3.7679,4.0856,67.948,9.1286,1.3759,33.385,6.8974,30.841,14.3665,108.92
2018-08-14,29.937,1.3761,1.7147,3.8702,1.3071,0.99053,6.8813,22.525,6.5356,118.96,0.87673,0.78292,7.85,6.5096,282.96,14580,3.6916,69.904,110.84,1128.0,9.5454,18.983,4.0877,8.3531,1.5147,53.49,3.7693,4.0825,66.503,9.0933,1.3738,33.275,6.5126,30.809,14.1894,108.71
2018-08-15,29.759,1.3841,1.7276,3.9099,1.3102,0.99717,6.9162,22.706,6.5872,119.25,0.88331,0.7873,7.8499,6.5558,287.02,14600,3.6931,69.927,111.01,1135.49,9.5866,19.145,4.1035,8.4364,1.5252,53.61,3.8233,4.1121,67.121,9.1894,1.3804,33.365,6.128,30.864,14.6373,109.71
2018-08-16,29.875,1.3762,1.7201,3.8899,1.3142,0.99376,6.895,22.605,6.5588,119.08,0.87951,0.78714,7.8496,6.5281,285.41,14610,3.6898,70.191,110.84,1129.78,9.5742,19.0827,4.0976,8.4547,1.5186,53.443,3.7944,4.0988,67.067,9.2052,1.3763,33.265,5.8371,30.82,14.5853,108.71
